Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
E3632,Finance,24,41381,20,32,40,No
E3633,Marketing,58,37274,9,33,60,No
E3634,HR,45,107840,16,41,62,No
E3635,Finance,25,103108,6,34,96,No
E3636,IT,50,69892,4,46,48,No
E3637,Finance,32,70521,9,35,95,No
E3638,Finance,24,111501,13,39,40,No
E3639,Operations,44,103920,9,51,60,No
E3640,Finance,49,103391,6,47,61,No
E3641,Finance,29,37920,21,56,93,Yes
E3642,Marketing,24,36702,19,39,43,No
E3643,IT,44,21894,14,35,40,No
E3644,Marketing,34,50985,21,53,90,Yes
E3645,Marketing,25,48287,15,35,49,No
E3646,HR,38,93527,3,49,54,No
E3647,Marketing,39,35439,5,44,91,No
E3648,Operations,32,114620,21,33,75,No
E3649,Operations,38,62235,18,54,68,No
E3650,HR,37,47659,14,45,91,Yes
E3651,IT,50,44976,16,51,85,Yes
E3652,IT,44,102643,14,53,44,No
E3653,Marketing,31,87865,9,37,68,No
E3654,Marketing,55,88306,15,36,86,Yes
E3655,Marketing,43,76697,7,48,86,No
E3656,IT,37,90382,14,55,66,No
E3657,Finance,21,36651,6,46,64,No
E3658,Operations,35,69044,21,50,55,No
E3659,Finance,52,34633,15,42,55,No
E3660,Finance,29,99164,20,44,75,No
E3661,IT,35,20569,8,55,64,No
E3662,Finance,48,79900,2,55,80,No
E3663,HR,44,87509,8,31,40,No
E3664,Marketing,55,53038,1,57,44,No
E3665,HR,42,69088,17,39,80,No
E3666,Operations,47,93177,19,42,59,No
E3667,Marketing,39,94466,5,47,44,No
E3668,Finance,32,92216,22,59,75,No
E3669,Operations,40,86793,20,52,68,No
E3670,Marketing,21,93786,16,40,87,Yes
E3671,Finance,41,58138,7,42,73,No
E3672,HR,21,83310,7,48,97,No
E3673,Marketing,30,48757,18,58,87,Yes
E3674,Finance,52,90394,18,53,57,No
E3675,HR,59,99027,2,54,41,No
E3676,Operations,42,110830,15,59,55,No
E3677,Operations,38,76151,14,58,68,No
E3678,Operations,52,69272,18,53,72,No
E3679,Operations,47,26908,9,51,55,No
E3680,IT,48,30844,14,34,74,No
E3681,Marketing,38,71455,5,32,86,No
E3682,Marketing,59,88447,11,48,82,Yes
E3683,IT,49,94527,8,52,81,No
E3684,Finance,38,97108,5,42,56,No
E3685,Finance,28,63066,11,34,43,No
E3686,Operations,51,115229,5,41,88,No
E3687,HR,54,60004,17,43,43,No
E3688,Finance,27,58333,22,35,90,Yes
E3689,HR,56,103029,4,59,64,No
E3690,Marketing,38,59697,15,51,72,No
E3691,HR,58,37634,19,38,53,No
E3692,Marketing,29,44561,22,46,63,No
E3693,IT,29,38033,2,37,50,No
E3694,IT,28,92887,24,55,64,No
E3695,Operations,55,75063,17,42,67,No
E3696,Finance,38,45921,12,58,46,No
E3697,Operations,25,39340,24,34,88,Yes
E3698,Marketing,34,82781,17,58,75,No
E3699,Operations,48,34901,10,51,49,No
E3700,HR,50,30638,18,51,88,Yes
E3701,Marketing,24,58596,19,46,75,No
E3702,IT,59,106914,18,32,70,No
E3703,Finance,40,64324,13,57,58,No
E3704,Marketing,45,108356,14,35,57,No
E3705,Marketing,48,110596,24,43,88,Yes
E3706,HR,32,52642,16,44,45,No
E3707,Finance,22,45378,18,43,67,No
E3708,IT,34,70867,18,40,46,No
E3709,Marketing,42,93686,16,40,77,No
E3710,Marketing,51,62875,17,38,96,Yes
E3711,HR,43,109595,7,35,51,No
E3712,Operations,40,103729,12,44,80,No
E3713,IT,58,84377,2,41,89,No
E3714,Finance,24,74691,10,58,73,No
E3715,Marketing,35,113337,5,35,64,No
E3716,Marketing,44,84303,21,30,56,No
E3717,IT,45,80839,3,54,92,No
E3718,Operations,21,69063,19,45,72,No
E3719,Marketing,27,111782,13,49,62,No
E3720,IT,51,98343,12,44,48,No
E3721,HR,32,103071,3,31,45,No
E3722,Operations,25,25492,6,46,41,No
E3723,Finance,58,51357,14,32,77,No
E3724,Marketing,32,91838,4,32,48,No
E3725,IT,59,52314,13,34,42,No
E3726,HR,38,68697,19,46,55,No
E3727,Finance,22,90283,18,52,64,No
E3728,IT,30,79567,3,58,63,No
E3729,IT,35,67006,20,46,86,Yes
E3730,Finance,50,80011,6,49,68,No
E3731,HR,37,30686,16,35,83,Yes
E3732,HR,24,57449,20,30,94,Yes
E3733,Operations,27,81606,24,36,79,No
E3734,Marketing,51,38891,3,55,65,No
E3735,Finance,59,72115,12,44,77,No
E3736,Finance,54,80719,19,36,74,No
E3737,Finance,26,115464,19,48,62,No
E3738,HR,58,93030,24,49,43,No
E3739,Marketing,54,56723,4,51,98,No
E3740,Operations,35,49877,1,59,81,No
E3741,IT,34,113517,2,40,53,No
E3742,IT,26,34026,13,52,92,Yes
E3743,Finance,57,40422,13,43,95,Yes
E3744,Marketing,52,29244,2,42,86,No
E3745,HR,23,53481,19,49,78,No
E3746,Marketing,23,109180,22,55,46,No
E3747,Marketing,42,78031,24,56,47,No
E3748,HR,42,28521,16,54,81,Yes
E3749,Finance,30,21746,12,38,90,Yes
E3750,Marketing,23,103127,1,38,58,No
E3751,IT,32,112254,9,45,41,No
E3752,HR,49,88232,17,41,86,Yes
E3753,Operations,37,32012,10,39,40,No
E3754,Finance,27,100224,18,35,81,Yes
E3755,HR,33,43457,19,47,77,No
E3756,Operations,22,90572,7,31,93,No
E3757,Operations,24,49960,19,56,52,No
E3758,Marketing,30,107695,24,49,81,Yes
E3759,Marketing,59,27910,15,38,83,Yes
E3760,Marketing,44,22693,9,48,63,No
E3761,HR,37,35858,10,35,71,No
E3762,HR,26,48810,23,31,69,No
E3763,Finance,39,40092,20,44,45,No
E3764,Marketing,25,108779,20,46,77,No
E3765,Operations,52,68700,4,45,72,No
E3766,IT,30,78105,6,57,83,No
E3767,Finance,29,50505,4,50,94,No
E3768,HR,47,93228,5,37,62,No
E3769,Finance,33,48555,9,39,49,No
E3770,Finance,39,91934,12,39,96,Yes
E3771,Finance,41,92788,23,47,85,Yes
E3772,Finance,44,97257,8,39,54,No
E3773,IT,58,37939,21,38,99,Yes
E3774,Marketing,24,31825,5,57,62,No
E3775,Operations,44,110787,11,53,95,Yes
E3776,Finance,55,44151,23,48,75,No
E3777,Finance,23,20036,11,30,96,Yes
E3778,Finance,24,113948,13,33,40,No
E3779,Marketing,57,103707,14,53,47,No
E3780,HR,55,59051,8,32,42,No
E3781,HR,51,118297,18,39,53,No
E3782,IT,45,100738,19,41,56,No
E3783,HR,33,93596,12,47,73,No
E3784,Finance,24,80071,12,52,86,Yes
E3785,Finance,34,93601,18,49,45,No
E3786,Finance,33,49873,10,35,44,No
E3787,IT,47,56648,7,50,85,No
E3788,Finance,26,91468,18,31,90,Yes
E3789,HR,37,46470,12,39,80,No
E3790,Marketing,56,85129,14,31,79,No
E3791,Marketing,55,28328,15,59,68,No
E3792,Operations,37,26333,16,38,74,No
E3793,HR,22,66638,2,56,57,No
E3794,Finance,33,31268,18,39,79,No
E3795,Marketing,22,90603,12,31,87,Yes
E3796,HR,48,37045,16,37,69,No
E3797,Marketing,46,60741,13,53,54,No
E3798,Finance,42,108306,20,46,92,Yes
E3799,Marketing,23,62770,17,46,54,No
E3800,Operations,55,27887,18,58,55,No
E3801,Operations,32,118718,3,33,96,No
E3802,Marketing,44,117906,23,47,72,No
E3803,HR,25,44918,10,41,49,No
E3804,HR,40,55497,1,46,58,No
E3805,HR,59,113562,6,38,76,No
E3806,Marketing,59,81009,3,58,89,No
E3807,HR,33,31929,19,48,42,No
E3808,Finance,32,81762,4,43,75,No
E3809,Operations,33,99099,20,43,43,No
E3810,Finance,30,48546,23,59,50,No
E3811,HR,53,98424,3,46,80,No
E3812,Finance,36,57338,8,31,72,No
E3813,HR,55,54283,8,37,67,No
E3814,Marketing,23,102494,7,34,71,No
E3815,Finance,25,98170,2,56,96,No
E3816,Marketing,46,104787,21,36,55,No
E3817,Marketing,31,66566,6,51,48,No
E3818,IT,27,105464,16,58,50,No
E3819,HR,30,101991,10,45,45,No
E3820,Operations,54,112680,4,45,98,No
E3821,HR,23,48013,13,46,88,Yes
E3822,Operations,28,72132,10,51,66,No
E3823,HR,51,107412,21,56,51,No
E3824,Marketing,31,112498,14,36,61,No
E3825,Finance,27,48084,9,49,79,No
E3826,Finance,22,41143,11,37,87,Yes
E3827,IT,26,111627,23,37,76,No
E3828,Operations,52,34179,18,52,60,No
E3829,Operations,40,118343,11,40,72,No
E3830,Operations,54,78726,17,44,56,No
E3831,Marketing,36,30222,2,47,95,No
E3832,Operations,45,79965,3,35,68,No
E3833,Finance,32,84068,11,51,92,Yes
E3834,Marketing,27,43949,18,41,79,No
E3835,HR,59,36116,3,44,49,No
E3836,Operations,37,71052,15,57,57,No
E3837,Operations,31,71369,11,52,86,Yes
E3838,HR,26,68817,11,35,91,Yes
E3839,Operations,43,103203,20,47,52,No
E3840,HR,47,94311,11,53,66,No
E3841,Marketing,26,49655,19,49,49,No
E3842,Finance,58,77802,1,38,71,No
E3843,HR,22,67632,5,37,80,No
E3844,IT,42,34193,10,43,84,No
E3845,HR,40,100212,10,48,42,No
E3846,Operations,45,50776,14,48,61,No
E3847,Marketing,35,63225,2,37,66,No
E3848,Marketing,49,80010,4,31,94,No
E3849,HR,28,102735,2,54,42,No
E3850,Finance,57,85451,18,33,72,No
E3851,IT,53,68812,13,35,41,No
E3852,Marketing,42,100602,19,32,50,No
E3853,Operations,25,38895,5,32,85,No
E3854,Operations,59,85782,20,48,49,No
E3855,Finance,38,41209,2,40,78,No
E3856,Marketing,58,102336,11,58,94,Yes
E3857,HR,57,81807,18,39,99,Yes
E3858,Operations,50,43086,6,41,72,No
E3859,Finance,51,105637,23,43,97,Yes
E3860,Marketing,30,102027,10,59,46,No
E3861,Marketing,35,47207,22,59,54,No
E3862,Marketing,38,40897,23,57,65,No
E3863,Marketing,43,83083,17,47,50,No
E3864,Marketing,53,115028,22,53,77,No
E3865,Operations,36,86957,11,38,66,No
E3866,Finance,58,117551,19,44,93,Yes
E3867,Marketing,55,98506,17,53,78,No
E3868,IT,54,27283,24,55,46,No
E3869,IT,48,114024,4,32,40,No
E3870,Finance,22,101481,24,52,49,No
E3871,HR,50,20255,14,40,60,No
E3872,HR,33,96555,20,39,54,No
E3873,HR,36,35487,4,47,69,No
E3874,IT,25,39346,14,33,69,No
E3875,HR,48,55050,4,57,47,No
E3876,Operations,59,28744,6,42,63,No
E3877,Marketing,40,44756,9,59,58,No
E3878,IT,44,81596,21,58,42,No
E3879,Finance,47,103397,12,35,94,Yes
E3880,Finance,50,45146,8,56,54,No
E3881,Marketing,47,75032,24,50,75,No
E3882,IT,46,62687,4,42,45,No
E3883,HR,27,66103,5,54,96,No
E3884,HR,58,41976,6,55,81,No
E3885,Operations,25,82863,5,49,89,No
E3886,Operations,43,20591,19,34,87,Yes
E3887,HR,48,26277,8,49,57,No
E3888,Finance,54,81860,9,43,77,No
E3889,Finance,35,22260,15,42,58,No
E3890,Operations,52,85883,4,43,88,No
E3891,Marketing,46,44741,9,37,89,No
E3892,HR,51,57211,7,45,69,No
E3893,Operations,39,61542,8,42,52,No
E3894,Operations,29,26869,15,53,78,No
E3895,HR,49,113618,19,44,91,Yes
E3896,HR,59,107616,15,48,51,No
E3897,Finance,24,84732,5,30,73,No
E3898,Marketing,23,114515,19,51,98,Yes
E3899,Marketing,49,39422,7,31,51,No
E3900,HR,31,55613,6,47,83,No
E3901,IT,53,77016,19,48,63,No
E3902,Operations,58,80110,17,37,43,No
E3903,Operations,31,108529,10,32,75,No
E3904,HR,47,97922,19,52,89,Yes
E3905,IT,53,54033,11,55,87,Yes
E3906,Finance,41,65213,15,43,53,No
E3907,HR,59,81993,10,55,56,No
E3908,HR,51,32938,11,38,88,Yes
E3909,Operations,58,96695,23,58,42,No
E3910,HR,22,22274,3,37,77,No
E3911,HR,47,104390,3,46,62,No
E3912,HR,56,51815,18,52,52,No
E3913,Operations,31,96018,11,52,48,No
E3914,Finance,38,38961,20,53,60,No
E3915,Finance,21,40044,22,45,80,No
E3916,HR,55,119372,18,39,47,No
E3917,Operations,55,41975,15,50,56,No
E3918,Finance,51,34706,7,39,55,No
E3919,Finance,48,25974,10,54,55,No
E3920,Finance,59,96464,21,54,98,Yes
E3921,Operations,21,41213,23,53,67,No
E3922,Operations,45,21950,20,35,90,Yes
E3923,HR,58,105013,10,51,95,No
E3924,Marketing,40,30411,13,46,55,No
E3925,Finance,23,107231,15,58,96,Yes
E3926,Marketing,22,66156,23,45,85,Yes
E3927,Operations,38,82744,18,44,91,Yes
E3928,Operations,30,37771,23,51,85,Yes
E3929,Operations,25,89810,4,43,53,No
E3930,Marketing,29,55053,20,33,85,Yes
E3931,Operations,22,72076,17,33,83,Yes
E3932,HR,54,27045,3,59,77,No
E3933,Operations,58,77623,21,31,59,No
E3934,IT,51,49714,21,58,84,Yes
E3935,Marketing,30,54386,2,40,87,No
E3936,IT,32,28562,4,59,80,No
E3937,Operations,56,75048,1,33,73,No
E3938,HR,41,113295,15,50,93,Yes
E3939,Finance,26,32026,1,58,98,No
E3940,Operations,23,51589,6,57,68,No
E3941,HR,30,117274,7,50,42,No
E3942,Marketing,25,46844,19,45,49,No
E3943,IT,46,43447,12,50,59,No
E3944,IT,41,110415,1,33,41,No
E3945,IT,46,97502,7,30,66,No
E3946,Marketing,58,103268,19,59,71,No
E3947,HR,46,74708,13,55,95,Yes
E3948,Marketing,28,83925,12,53,49,No
E3949,IT,25,90825,12,48,79,No
E3950,Operations,35,71574,22,31,56,No
E3951,Finance,36,105548,13,38,97,Yes
E3952,Marketing,21,38812,14,52,93,Yes
E3953,Marketing,36,75309,22,54,72,No
E3954,HR,57,84230,12,42,45,No
E3955,HR,23,61628,20,47,78,No
E3956,Marketing,51,60581,12,45,86,Yes
E3957,IT,33,66628,6,45,57,No
E3958,Finance,36,108628,10,54,48,No
E3959,HR,41,45105,20,39,47,No
E3960,IT,22,99830,24,38,64,No
E3961,Operations,47,89157,9,40,70,No
E3962,HR,58,52442,2,54,81,No
E3963,IT,46,107235,7,55,43,No
E3964,IT,58,22347,9,58,59,No
E3965,Finance,45,115022,12,55,67,No
E3966,Finance,31,67650,5,33,79,No
E3967,Operations,28,37110,1,39,40,No
E3968,IT,28,82170,22,32,79,No
E3969,IT,53,24923,15,35,94,Yes
E3970,Finance,27,71801,8,32,83,No
E3971,HR,58,82771,1,56,62,No
E3972,HR,41,101147,18,38,96,Yes
E3973,Marketing,28,68135,13,32,86,Yes
E3974,Finance,41,39199,1,47,52,No
E3975,Marketing,40,29066,5,37,55,No
E3976,Finance,28,72136,18,51,65,No
E3977,Operations,51,112290,16,37,94,Yes
E3978,IT,49,56575,10,44,70,No
E3979,Operations,29,109796,4,42,89,No
E3980,Finance,35,66733,1,36,40,No
E3981,IT,50,36991,23,48,56,No
E3982,HR,46,42553,8,37,55,No
E3983,HR,30,109710,5,39,94,No
E3984,Marketing,49,107493,2,46,76,No
E3985,Finance,36,20634,24,30,91,Yes
E3986,Finance,56,115417,17,42,92,Yes
E3987,HR,40,32771,7,58,49,No
E3988,Operations,57,38298,17,55,97,Yes
E3989,IT,42,99876,6,42,77,No
E3990,Operations,27,118892,22,53,83,Yes
E3991,Operations,43,55999,15,45,70,No
E3992,HR,49,91887,5,58,49,No
E3993,HR,36,79648,15,38,93,Yes
E3994,HR,58,82668,18,39,88,Yes
E3995,Marketing,48,89374,18,35,73,No
E3996,Operations,58,87509,21,34,90,Yes
E3997,Finance,51,95783,21,31,91,Yes
E3998,IT,34,64440,23,40,45,No
E3999,Marketing,53,51655,6,38,67,No
E4000,Finance,29,63039,2,35,67,No
E4001,Operations,47,75255,17,37,98,Yes
E4002,HR,44,92219,21,38,52,No
E4003,Operations,33,74989,4,38,80,No
E4004,IT,46,31244,12,37,51,No
E4005,Marketing,49,114594,19,41,89,Yes
E4006,Marketing,48,78595,2,55,79,No
E4007,IT,48,59551,2,37,96,No
E4008,Finance,28,83230,14,32,89,Yes
E4009,Finance,43,48371,15,42,96,Yes
E4010,Marketing,49,89358,20,48,94,Yes
E4011,Marketing,25,48878,2,31,96,No
E4012,HR,27,56157,4,46,93,No
E4013,Finance,56,25914,19,45,41,No
E4014,IT,47,103700,9,33,47,No
E4015,Finance,22,47180,7,47,81,No
E4016,HR,45,23688,13,43,48,No
E4017,Marketing,29,100219,12,59,99,Yes
E4018,Marketing,47,98616,3,31,95,No
E4019,HR,21,116489,13,42,89,Yes
E4020,IT,43,29916,15,56,47,No
E4021,Marketing,30,76363,14,56,90,Yes
E4022,Operations,45,115213,24,50,42,No
E4023,Marketing,23,47360,9,49,48,No
E4024,Operations,26,57805,13,46,52,No
E4025,HR,26,33453,23,44,48,No
E4026,HR,22,42703,22,54,70,No
E4027,Marketing,38,79021,4,59,64,No
E4028,Finance,43,94176,21,49,91,Yes
E4029,Operations,22,114799,8,34,83,No
E4030,IT,32,118385,3,36,94,No
E4031,Marketing,42,101614,2,47,84,No
E4032,IT,57,108919,19,53,47,No
E4033,Marketing,40,101072,23,40,86,Yes
E4034,Finance,59,27410,8,47,70,No
E4035,Finance,44,101462,17,56,84,Yes
E4036,Finance,40,68268,13,55,92,Yes
E4037,Finance,21,54248,7,34,84,No
E4038,HR,21,51159,9,42,70,No
E4039,HR,37,62039,12,57,56,No
E4040,Operations,21,67800,14,47,86,Yes
E4041,IT,50,60761,14,31,96,Yes
E4042,Marketing,23,114626,15,49,93,Yes
E4043,Marketing,31,106103,3,33,58,No
E4044,HR,44,63663,15,42,42,No
E4045,Marketing,42,100903,19,53,85,Yes
E4046,HR,46,60412,24,58,69,No
E4047,Operations,33,55367,20,45,49,No
E4048,IT,21,25813,14,35,88,Yes
E4049,Operations,44,79894,8,55,68,No
E4050,Finance,30,71444,5,37,79,No
E4051,Finance,55,54269,19,45,57,No
E4052,Finance,44,81748,4,42,51,No
E4053,Operations,48,61190,14,52,88,Yes
E4054,Marketing,56,60318,16,58,62,No
E4055,IT,36,57018,20,55,50,No
E4056,Finance,36,59759,24,33,48,No
E4057,Finance,37,36498,6,31,93,No
E4058,Finance,35,45989,23,38,95,Yes
E4059,IT,36,45568,6,47,63,No
E4060,Finance,35,86577,3,46,64,No
E4061,IT,54,50099,15,37,94,Yes
E4062,Finance,31,109900,3,55,64,No
E4063,Operations,21,60639,11,44,86,Yes
E4064,Operations,35,43482,3,38,48,No
E4065,IT,46,89212,10,46,51,No
E4066,Operations,24,75261,18,52,50,No
E4067,IT,25,107317,1,31,88,No
E4068,Operations,55,50048,16,35,77,No
E4069,Operations,33,23065,16,58,67,No
E4070,IT,30,22036,10,56,47,No
E4071,Marketing,31,55814,1,34,49,No
E4072,Operations,38,79694,4,46,64,No
E4073,Finance,54,36924,3,31,86,No
E4074,Marketing,59,80204,5,47,75,No
E4075,IT,43,52844,12,39,89,Yes
E4076,Marketing,27,101943,12,39,82,Yes
E4077,HR,59,41518,13,35,48,No
E4078,HR,23,37059,24,56,80,No
E4079,Operations,32,43052,12,41,99,Yes
E4080,Operations,27,89803,16,46,47,No
E4081,Finance,46,91524,13,56,42,No
E4082,Marketing,53,113510,5,42,92,No
E4083,HR,57,109572,24,49,57,No
E4084,Operations,35,28680,4,57,85,No
E4085,Marketing,22,87021,21,45,74,No
E4086,Operations,27,100249,15,39,56,No
E4087,Operations,52,40043,12,56,75,No
E4088,HR,24,22419,19,50,92,Yes
E4089,HR,40,76892,21,31,67,No
E4090,Operations,56,37140,19,31,89,Yes
E4091,IT,52,63484,21,52,54,No
E4092,Operations,48,83869,11,36,58,No
E4093,Operations,33,65210,21,35,99,Yes
E4094,Finance,21,77600,6,30,61,No
E4095,Finance,55,98497,9,41,45,No
E4096,Finance,50,26487,1,42,86,No
E4097,IT,56,80692,12,41,46,No
E4098,IT,45,82112,14,48,83,Yes
E4099,Operations,36,51110,6,38,87,No
E4100,Finance,39,36360,1,39,48,No
E4101,IT,21,69410,22,46,59,No
E4102,HR,25,110418,2,47,76,No
E4103,Operations,42,103038,24,37,50,No
E4104,Marketing,44,93167,11,36,41,No
E4105,Operations,57,23017,3,38,61,No
E4106,Marketing,56,106261,10,39,87,No
E4107,Finance,56,80124,6,41,75,No
E4108,Marketing,24,110298,6,44,44,No
E4109,Finance,56,70949,20,44,46,No
E4110,HR,38,78268,21,57,45,No
E4111,Marketing,36,86320,2,33,95,No
E4112,Operations,38,113556,24,33,61,No
E4113,Finance,42,101301,10,52,49,No
E4114,Operations,22,51127,23,30,85,Yes
E4115,IT,41,23196,6,55,79,No
E4116,Finance,56,95088,23,41,85,Yes
E4117,Marketing,59,61300,17,54,85,Yes
E4118,Finance,59,69714,14,31,59,No
E4119,Operations,49,51921,5,44,67,No
E4120,HR,46,24746,23,46,62,No
E4121,Finance,41,88535,17,36,74,No
E4122,Marketing,37,85350,2,35,40,No
E4123,IT,36,70345,9,41,68,No
E4124,HR,51,69220,12,48,48,No
E4125,IT,29,101131,19,30,48,No
E4126,Finance,51,42063,22,57,61,No
E4127,Operations,34,91736,7,50,41,No
E4128,Operations,57,108913,9,55,55,No
E4129,Marketing,22,98946,21,43,79,No
E4130,Operations,34,65971,16,33,97,Yes
E4131,HR,53,23598,20,34,45,No
E4132,Operations,55,30564,11,30,94,Yes
E4133,Marketing,59,116434,12,30,52,No
E4134,Finance,40,69725,15,50,72,No
E4135,Finance,22,106134,18,35,58,No
E4136,Operations,39,79940,19,34,54,No
E4137,IT,57,82085,16,31,72,No
E4138,Finance,38,37862,15,54,49,No
E4139,Operations,36,30265,5,50,40,No
E4140,Marketing,24,29705,11,56,99,Yes
E4141,Operations,32,75279,15,56,51,No
E4142,Finance,49,82471,18,34,82,Yes
E4143,Marketing,27,111080,13,55,68,No
E4144,Operations,34,99834,4,38,56,No
E4145,HR,32,82979,17,48,43,No
E4146,Marketing,55,75828,4,50,68,No
E4147,HR,25,118206,16,44,94,Yes
E4148,IT,37,66104,23,42,46,No
E4149,Marketing,52,60934,15,41,83,Yes
E4150,HR,30,26050,14,34,52,No
E4151,Finance,37,63952,12,31,44,No
E4152,Finance,25,106570,3,56,99,No
E4153,IT,29,28484,10,33,45,No
E4154,Marketing,53,82648,8,56,73,No
E4155,Marketing,56,79945,6,56,92,No
E4156,Marketing,56,73678,22,47,46,No
E4157,IT,38,51323,14,50,85,Yes
E4158,Marketing,29,106332,17,39,96,Yes
E4159,Finance,49,114605,21,42,93,Yes
E4160,HR,34,107363,19,41,67,No
E4161,Finance,45,55361,16,31,85,Yes
E4162,Finance,35,30315,15,55,49,No
E4163,HR,26,67968,15,44,43,No
E4164,Finance,49,46519,1,43,42,No
E4165,IT,35,29107,24,54,64,No
E4166,HR,49,75781,23,39,62,No
E4167,Finance,24,23869,23,51,66,No
E4168,Operations,38,100983,12,37,53,No
E4169,Finance,59,47370,10,54,77,No
E4170,IT,36,82695,14,44,71,No
E4171,Marketing,31,80422,10,42,62,No
E4172,Finance,34,27971,10,37,86,No
E4173,Marketing,23,116805,20,50,79,No
E4174,Operations,58,45651,11,50,76,No
E4175,Finance,38,76974,22,51,42,No
E4176,HR,40,43446,16,43,74,No
E4177,Marketing,45,58108,9,30,52,No
E4178,Operations,58,95179,15,42,73,No
E4179,HR,33,23823,14,56,63,No
E4180,HR,24,33454,19,37,40,No
E4181,HR,34,23932,9,47,51,No
E4182,HR,53,30220,4,51,47,No
E4183,Finance,48,94090,21,59,58,No
E4184,Finance,57,87965,7,59,48,No
E4185,Finance,28,48208,22,38,67,No
E4186,Operations,54,92980,8,42,53,No
E4187,Operations,25,30510,24,32,99,Yes
E4188,Operations,25,64045,8,47,66,No
E4189,IT,51,30537,19,39,57,No
E4190,Operations,29,92683,15,34,81,Yes
E4191,Finance,52,89134,16,56,80,No
E4192,Finance,53,92254,22,54,45,No
E4193,IT,23,33782,23,35,72,No
E4194,IT,50,85587,9,59,76,No
E4195,Operations,32,102238,12,37,81,Yes
E4196,Marketing,49,95720,16,53,64,No
E4197,IT,23,98004,4,36,52,No
E4198,HR,46,42072,5,50,93,No
E4199,Finance,50,101015,8,47,62,No
E4200,HR,29,114003,1,43,75,No
E4201,Finance,46,108938,6,44,72,No
E4202,Finance,22,92746,15,39,60,No
E4203,IT,23,65702,4,55,73,No
E4204,IT,24,26057,21,50,95,Yes
E4205,HR,45,50916,11,41,75,No
E4206,Finance,33,47268,5,36,56,No
E4207,HR,59,63978,18,57,49,No
E4208,Marketing,55,43259,24,57,62,No
E4209,HR,43,73583,15,36,83,Yes
E4210,Operations,29,99400,18,40,98,Yes
E4211,HR,22,54293,20,42,41,No
E4212,Operations,51,27043,13,44,74,No
E4213,Operations,22,70430,5,47,53,No
E4214,Operations,52,58893,1,36,96,No
E4215,Marketing,38,60642,22,35,86,Yes
E4216,HR,33,98065,18,52,84,Yes
E4217,HR,25,50868,14,40,80,No
E4218,Marketing,30,46309,5,37,41,No
E4219,Finance,45,43284,6,49,58,No
E4220,IT,54,89000,24,30,55,No
E4221,HR,57,104179,16,37,82,Yes
E4222,IT,50,82107,22,37,83,Yes
E4223,Marketing,27,85049,21,48,64,No
E4224,Finance,26,49265,12,32,40,No
E4225,Finance,23,101490,20,34,41,No
E4226,Finance,33,43880,18,59,87,Yes
E4227,Marketing,23,104579,2,32,66,No
E4228,Operations,46,20255,23,44,41,No
E4229,Operations,44,21502,21,43,97,Yes
E4230,IT,26,90192,23,50,69,No
E4231,Operations,32,85424,13,44,90,Yes
E4232,Operations,56,95838,17,53,49,No
E4233,Finance,22,90966,17,46,58,No
E4234,Finance,31,61366,16,47,81,Yes
E4235,IT,59,47425,21,31,55,No
E4236,HR,54,72328,18,41,52,No
E4237,IT,46,87396,8,45,87,No
E4238,IT,38,91694,3,33,89,No
E4239,Marketing,41,25806,17,54,95,Yes
E4240,Marketing,56,106274,18,31,47,No
E4241,IT,42,37106,23,57,95,Yes
E4242,IT,50,76731,6,43,89,No
E4243,IT,50,95010,8,40,70,No
E4244,Operations,28,102533,23,42,84,Yes
E4245,Marketing,54,52599,13,57,64,No
E4246,IT,29,91326,8,54,98,No
E4247,Finance,40,95706,19,36,78,No
E4248,Finance,45,29004,6,39,99,No
E4249,Operations,39,71364,23,53,60,No
E4250,Operations,25,45792,15,30,94,Yes
E4251,HR,31,115752,10,58,95,No
E4252,HR,35,84912,17,50,96,Yes
E4253,HR,28,74645,1,54,89,No
E4254,Operations,39,27232,7,57,77,No
E4255,Operations,43,98210,13,33,80,No
E4256,Operations,47,74766,3,47,68,No
E4257,Finance,52,101588,19,35,45,No
E4258,Operations,46,68542,15,31,57,No
E4259,Finance,47,25913,5,32,88,No
E4260,HR,39,113449,11,43,83,Yes
E4261,HR,49,30567,22,37,74,No
E4262,HR,59,58379,18,45,66,No
E4263,IT,53,94968,3,48,44,No
E4264,IT,39,20319,6,47,46,No
E4265,Marketing,57,110005,3,35,49,No
E4266,Marketing,39,112026,5,43,49,No
E4267,Marketing,53,106120,9,32,90,No
E4268,IT,36,24791,19,45,96,Yes
E4269,IT,43,117272,13,30,97,Yes
E4270,Marketing,27,20329,6,41,67,No
E4271,Marketing,46,94387,11,59,75,No
E4272,Operations,52,81032,21,43,49,No
E4273,Marketing,32,64078,21,48,89,Yes
E4274,Operations,28,108662,14,51,74,No
E4275,Finance,25,41300,6,48,92,No
E4276,IT,48,95700,6,38,74,No
E4277,Marketing,25,70945,17,36,76,No
E4278,IT,46,75609,11,43,87,Yes
E4279,IT,25,80562,15,34,59,No
E4280,IT,42,110045,9,47,52,No
E4281,Finance,35,81901,21,38,50,No
E4282,HR,33,25703,17,50,97,Yes
E4283,Marketing,48,112645,24,36,84,Yes
E4284,HR,53,83115,7,38,58,No
E4285,HR,43,108090,7,33,67,No
E4286,HR,53,47676,21,54,77,No
