customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
100270,49,Male,West,Secondary,Self-Employed,32103.91,49166.72,Education,752,5,238,30.28,09:52.3,0
100271,24,Female,North,Primary,Salaried,102736.3,34434.46,Education,673,10,230,64.7,09:52.3,0
100272,69,Male,West,Secondary,Self-Employed,14386.56,4760.35,Car,633,9,165,93.27,09:52.3,1
100273,58,Other,West,Graduate,Salaried,54583.71,33263.17,Other,509,3,243,61.4,09:52.3,0
100274,50,Female,North,Secondary,Salaried,80680.38,14657.8,Home,692,1,90,84.35,09:52.3,0
100275,57,Male,North,Secondary,Self-Employed,115533.89,27035.35,Business,586,12,179,34.62,09:52.3,1
100276,,Male,East,Primary,,193280.64,28064.14,Car,,9,58,41.63,09:52.3,1
100277,35,Female,South,Graduate,Salaried,65855.5,7916.06,Home,570,5,263,86.56,09:52.3,1
100278,57,Male,South,Secondary,Unemployed,60992.13,24674,Home,686,9,136,73.12,09:52.3,1
100279,18,Male,North,Graduate,Self-Employed,86430.86,3483.76,Education,645,4,238,93.33,09:52.3,0
100280,28,Female,North,Graduate,Unemployed,70792.59,31295.73,Other,711,12,243,74.73,09:52.3,1
100281,45,Female,West,Graduate,Self-Employed,45622.81,27621.77,Business,729,5,151,45.37,09:52.3,0
100282,,Female,East,Secondary,,87887.79,15941.73,Other,,6,247,52.8,09:52.3,1
100283,67,Female,East,Secondary,Salaried,48445.23,52383.06,Education,647,10,219,86.05,09:52.3,1
100284,40,Female,North,Secondary,Salaried,20037.6,6410.69,Business,629,8,9,54.65,09:52.3,1
100285,48,Female,West,Secondary,Self-Employed,20116.89,15634.94,Business,555,11,294,27.99,09:52.3,1
100286,47,Male,West,Secondary,Salaried,54973.3,8189.63,Car,565,11,13,44.21,09:52.3,1
100287,59,Female,South,Graduate,Salaried,62576.04,55619.74,Business,639,6,263,51.47,09:52.3,0
100288,52,Male,South,Secondary,Salaried,83890.73,45283.66,Home,646,3,225,13.7,09:52.3,0
100289,24,Other,West,Secondary,Salaried,76020.41,3668.17,Other,646,9,231,71.94,09:52.3,1
100290,33,Female,South,Graduate,Unemployed,61996.27,12616.28,Other,646,4,178,14.84,09:52.3,0
100291,43,Female,North,Graduate,Self-Employed,85287.76,13125.12,Car,593,12,247,41.44,09:52.3,1
100292,65,Male,West,Primary,Salaried,60318.45,16739.09,Business,799,5,67,77.42,09:52.3,0
100293,69,Female,South,Graduate,Salaried,27737.85,9358.29,Education,666,12,297,47.08,09:52.3,1
100294,66,Female,East,Secondary,Self-Employed,22288.69,15913.73,Home,610,8,157,80.78,09:52.3,1
100295,19,Male,West,Graduate,Salaried,91967.19,40073.08,Car,678,4,165,35.77,09:52.3,0
100296,18,Male,West,Graduate,Unemployed,3869.26,54203.69,Business,590,4,184,91.19,09:52.3,1
100297,65,Female,East,Graduate,Salaried,54981.48,1834.03,Education,652,6,208,23.85,09:52.3,0
100298,,Male,North,Graduate,,134544.84,9383.39,Business,,1,16,8.44,09:52.3,0
100299,22,Female,East,Primary,Salaried,71480.84,28203.39,Car,689,2,241,83.52,09:52.3,0
100300,54,Male,West,Secondary,Unemployed,54786.43,1295.42,Education,562,11,230,72.7,09:52.3,1
100301,49,Male,North,Graduate,Self-Employed,17888.46,28591.48,Education,850,1,18,25.88,09:52.3,0
100302,26,Female,South,Secondary,Self-Employed,100434.26,33101.54,Education,733,9,147,93.63,09:52.3,1
100303,58,Male,South,Post-Graduate,Salaried,90345.7,35509.79,Education,792,9,244,50.21,09:52.3,0
100304,52,Female,South,Secondary,Self-Employed,77119.92,32682.17,Business,632,11,51,90.6,09:52.3,1
100305,36,Male,West,Secondary,Self-Employed,59986.01,16971.27,Education,667,1,259,50.45,09:52.3,0
100306,65,Male,East,Secondary,Salaried,74300.31,22274.96,Business,653,2,238,47.47,09:52.3,0
100307,33,Female,North,Secondary,Salaried,56284.47,7307.09,Education,612,5,246,45.42,09:52.3,0
100308,20,Female,South,Graduate,Salaried,35668.48,31965.08,Education,703,4,49,35.14,09:52.3,0
100309,37,Female,North,Graduate,Salaried,83908.37,49050.4,Car,588,10,284,53.03,09:52.3,1
100310,41,Female,West,Graduate,Salaried,58733.53,31933.01,Business,699,12,38,45.73,09:52.3,0
100311,50,Female,South,Graduate,Salaried,73048.6,14574.99,Business,615,4,284,8.31,09:52.3,0
100312,41,Male,West,Post-Graduate,Salaried,56971.92,39921.88,Other,678,1,32,28.44,09:52.3,0
100313,69,Male,East,Graduate,Salaried,71545.48,60484.7,Car,752,1,243,24.18,09:52.3,0
100314,28,Female,West,Primary,Salaried,59637.68,28647.25,Business,641,11,41,83.07,09:52.3,1
100315,66,Female,West,Graduate,Self-Employed,57686.25,33317.09,Car,705,0,292,58.9,09:52.3,0
100316,25,Female,East,Secondary,Salaried,60749.74,35165.52,Car,614,2,103,73.73,09:52.3,0
100317,53,Male,North,Primary,Salaried,134021.74,933.14,Car,567,11,292,91.11,09:52.3,1
100318,55,Male,East,Graduate,Salaried,80060.17,18833.17,Home,766,11,107,62.96,09:52.3,0
100319,57,Female,East,Secondary,Self-Employed,124651.45,17292,Business,702,10,246,93.43,09:52.3,1
100320,37,Female,West,Primary,Salaried,59797.44,37523,Car,641,6,87,33.06,09:52.3,0
100321,52,Female,North,Primary,Self-Employed,52273.55,35775.54,Home,699,10,66,21.76,09:52.3,0
100322,65,Female,South,Primary,Salaried,33145.07,23188.95,Home,579,4,138,41.3,09:52.3,1
100323,42,Female,East,Post-Graduate,Self-Employed,100080.78,16391.83,Education,681,6,200,47.37,09:52.3,0
100324,52,Male,North,Primary,Salaried,37370.38,298.94,Education,665,8,93,85.58,09:52.3,1
100325,,Male,East,Secondary,,105239.02,24768.81,Business,,5,278,55.39,09:52.3,0
100326,46,Male,East,Secondary,Salaried,34595.29,10681.48,Education,765,1,20,31.3,09:52.3,0
100327,35,Male,East,Secondary,Salaried,82166.5,8822.48,Business,751,0,289,71.84,09:52.3,0
100328,63,Female,East,Post-Graduate,Salaried,20224.81,38894.03,Home,553,0,90,50.52,09:52.3,1
100329,35,Female,West,Primary,Salaried,48951.11,37328.8,Home,510,9,50,19.59,09:52.3,1
100330,19,Female,North,Graduate,Unemployed,60552.04,17671.09,Business,667,8,10,56.91,09:52.3,0
100331,52,Male,North,Graduate,Self-Employed,45062.72,1464.34,Education,662,5,79,87.03,09:52.3,0
100332,33,Male,North,Post-Graduate,Salaried,55766.83,12612.83,Education,570,5,37,80.84,09:52.3,1
100333,58,Male,East,Graduate,Salaried,55886.37,39898.81,Business,583,3,59,57.81,09:52.3,0
100334,53,Male,West,Graduate,Unemployed,80173.34,32015.78,Other,596,11,88,38.94,09:52.3,1
100335,50,Female,East,Primary,Salaried,7831.21,17922.93,Education,743,1,104,12.83,09:52.3,0
100336,21,Male,East,Secondary,Self-Employed,45927.01,25881.3,Car,617,9,277,47.27,09:52.3,0
100337,50,Female,North,Secondary,Unemployed,91365.91,6122.33,Education,545,2,104,72.69,09:52.3,1
100338,31,Male,East,Post-Graduate,Self-Employed,74062,7257.87,Other,645,2,254,37.42,09:52.3,0
100339,38,Male,South,Secondary,Salaried,91782.16,54656.9,Home,650,7,230,26.19,09:52.3,0
100340,65,Male,East,Secondary,Salaried,78969.73,32597.89,Home,578,5,37,88.82,09:52.3,1
100341,37,Female,South,Secondary,Salaried,32912.12,25024.93,Home,691,6,142,78.94,09:52.3,1
100342,25,Female,East,Primary,Self-Employed,76522.43,19045.66,Education,730,8,43,62.44,09:52.3,0
100343,24,Male,West,Secondary,Salaried,62504.82,1427.51,Home,625,0,116,17.31,09:52.3,0
100344,20,Male,West,Post-Graduate,Salaried,116701.53,39898.21,Other,545,1,84,18.04,09:52.3,0
100345,34,Female,North,Secondary,Salaried,80054.11,7946.67,Other,631,8,259,14.29,09:52.3,0
100346,50,Male,East,Graduate,Salaried,73084.19,35562.74,Education,671,4,87,60.47,09:52.3,0
100347,65,Male,South,Graduate,Self-Employed,76735.61,26980.01,Car,499,3,291,15.4,09:52.3,0
100348,29,Female,South,Secondary,Salaried,71721.14,24218.58,Education,684,0,96,80.84,09:52.3,0
100349,68,Female,East,Primary,Salaried,71045.03,5464.51,Home,624,8,255,94.37,09:52.3,1
100350,39,Male,South,Secondary,Salaried,53342.67,5664.25,Education,653,10,136,37.97,09:52.3,0
100351,39,Female,West,Secondary,Unemployed,73386.82,30849.02,Other,630,12,248,45.83,09:52.3,0
100352,63,Female,South,Graduate,Salaried,83711.67,26188.25,Education,597,8,92,69.05,09:52.3,1
100353,47,Male,North,Secondary,Self-Employed,86508.2,25707.51,Education,642,3,247,89.34,09:52.3,0
100354,,Female,West,Primary,,83477.92,29290.62,Car,,8,258,85.47,09:52.3,1
100355,55,Female,West,Graduate,Salaried,97701.59,4051.15,Other,625,9,187,10.18,09:52.3,0
100356,62,Male,West,Post-Graduate,Salaried,88072.3,40227.16,Business,588,12,124,20.22,09:52.3,1
100357,68,Male,East,Graduate,Unemployed,75712.95,19661.5,Business,688,0,260,72.91,09:52.3,0
100358,25,Male,East,Graduate,Salaried,31408.48,42544.68,Other,737,4,169,67,09:52.3,0
100359,44,Female,West,Graduate,Salaried,31418.29,5124.86,Business,589,0,111,16.99,09:52.3,1
100360,44,Male,East,Secondary,Salaried,53796.64,33535.39,Home,642,3,290,50.19,09:52.3,0
100361,51,Female,South,Graduate,Salaried,61168.84,33393.69,Business,573,11,87,75.27,09:52.3,1
100362,,Female,East,Primary,,94950.04,2708.01,Home,,4,13,24.69,09:52.3,0
100363,47,Male,East,Graduate,Self-Employed,9492.67,15411.16,Other,666,10,263,83.42,09:52.3,1
100364,50,Female,West,Graduate,Self-Employed,34169.84,9107.4,Business,609,2,288,9.77,09:52.3,0
100365,45,Male,North,Primary,Salaried,55144.48,37948.19,Business,644,1,23,75.4,09:52.3,0
100366,64,Female,North,Graduate,Salaried,35078.56,29633.33,Home,711,5,200,60.42,09:52.3,0
100367,50,Female,North,Post-Graduate,Salaried,40047.32,48982.73,Home,537,10,242,33.37,09:52.3,1
100368,22,Male,South,Secondary,Salaried,142562.85,56088.62,Education,560,12,239,69.88,09:52.3,1
100369,,Male,East,Graduate,,36354.35,35983.66,Car,,2,165,75.41,09:52.3,1
100370,36,Male,North,Primary,Salaried,40689.39,42580.16,Business,654,9,226,89.05,09:52.3,1
100371,21,Male,West,Graduate,Self-Employed,94080.81,33316.4,Car,645,0,176,38.1,09:52.3,0
100372,52,Male,North,Secondary,Salaried,75357.96,19237.25,Car,716,10,29,66.74,09:52.3,0
100373,66,Male,North,Graduate,Salaried,79098.58,16445.58,Business,699,12,165,59.24,09:52.3,0
100374,34,Other,East,Post-Graduate,Salaried,59146.93,23804,Home,770,4,23,52.27,09:52.3,0
100375,,Male,East,Post-Graduate,,85277.63,36948.76,Education,,1,294,85.14,09:52.3,0
100376,45,Male,East,Graduate,Salaried,243584.88,27016.9,Other,687,1,44,5.29,09:52.3,0
100377,47,Female,South,Secondary,Self-Employed,74963.45,34782.3,Business,646,3,261,30.39,09:52.3,0
100378,46,Male,South,Post-Graduate,Self-Employed,43645.9,29839.48,Business,640,3,180,53.44,09:52.3,0
100379,63,Other,North,Primary,Self-Employed,48949.07,6200.41,Other,650,3,296,21.05,09:52.3,0
100380,23,Female,East,Post-Graduate,Unemployed,86453.25,34053.03,Car,666,6,139,86.71,09:52.3,1
100381,52,Female,North,Secondary,Salaried,47081.66,27128.82,Education,566,0,248,63.28,09:52.3,0
100382,58,Male,West,Primary,Salaried,27786.9,16742.14,Car,668,12,241,48.01,09:52.3,1
100383,54,Male,West,Graduate,Salaried,46599.55,26911.43,Other,633,7,106,78.32,09:52.3,1
100384,,Male,East,Secondary,,98985.14,17325.23,Other,,11,173,45.58,09:52.3,0
100385,46,Female,East,Secondary,Salaried,46624.08,28715.08,Education,610,12,49,55.28,09:52.3,0
100386,66,Male,West,Secondary,Self-Employed,68191.37,22480.59,Other,604,9,123,5.25,09:52.3,0
100387,63,Male,East,Primary,Salaried,44607.8,2051.14,Other,666,8,35,37.91,09:52.3,0
100388,48,Other,South,Secondary,Unemployed,79085.64,22929.47,Education,683,9,106,17.49,09:52.3,0
100389,52,Female,South,Primary,Unemployed,73419.98,18359.74,Business,608,12,196,67.07,09:52.3,0
100390,50,Male,East,Secondary,Salaried,22720.38,34533.8,Car,742,5,109,48.11,09:52.3,0
100391,69,Male,West,Primary,Salaried,66700.8,38196.53,Business,742,3,125,32.16,09:52.3,0
100392,38,Other,North,Graduate,Salaried,17935.33,17364.97,Business,539,5,295,47.1,09:52.3,1
100393,49,Male,East,Secondary,Salaried,46148.31,13159.07,Car,596,9,37,23.87,09:52.3,1
100394,40,Female,East,Post-Graduate,Salaried,59714.15,202.31,Business,658,6,188,88.26,09:52.3,1
100395,50,Female,North,Post-Graduate,Self-Employed,106171.65,12789.44,Education,676,5,23,9.86,09:52.3,0
100396,20,Male,East,Secondary,Salaried,67947.81,20150.97,Car,799,10,261,82.89,09:52.3,1
100397,35,Female,North,Graduate,Salaried,40822.85,4911.05,Home,660,0,194,51.02,09:52.3,0
100398,42,Male,West,Graduate,Self-Employed,52069.75,38397.05,Business,642,4,152,60.71,09:52.3,0
100399,59,Male,South,Post-Graduate,Salaried,83104.92,28932.43,Other,570,7,18,32.23,09:52.3,1
100400,48,Female,West,Graduate,Salaried,41162.08,23193.75,Car,539,7,27,92,09:52.3,1
100401,20,Female,South,Primary,Salaried,87424.46,24749.93,Home,641,11,24,30.37,09:52.3,0
100402,57,Female,North,Graduate,Self-Employed,46923.72,29590.67,Other,794,9,29,58,09:52.3,0
100403,63,Female,South,Graduate,Salaried,37117.02,34496.42,Home,635,8,139,94.41,09:52.3,1
100404,41,Male,West,Graduate,Self-Employed,47724.93,37135.11,Business,596,3,146,84.3,09:52.3,1
100405,67,Male,South,Secondary,Salaried,19592.89,20363.04,Other,682,9,123,53.27,09:52.3,1
100406,49,Male,North,Post-Graduate,Salaried,5685.58,22870.98,Business,510,5,128,94.13,09:52.3,1
100407,64,Male,South,Post-Graduate,Salaried,57936.62,27594.55,Other,656,6,117,68.12,09:52.3,0
100408,39,Male,East,Secondary,Salaried,58317.55,22258.58,Car,708,4,132,23.78,09:52.3,0
100409,40,Male,West,Primary,Salaried,66411.54,38084.76,Education,584,10,289,41.5,09:52.3,1
100410,19,Male,East,Secondary,Salaried,57813.15,43409.84,Education,746,7,206,35.1,09:52.3,0
100411,44,Male,North,Graduate,Salaried,118231.33,30161.1,Home,696,2,236,35.96,09:52.3,0
100412,59,Female,South,Graduate,Salaried,64210.23,11377.13,Other,746,7,42,73.44,09:52.3,1
100413,19,Female,East,Graduate,Salaried,25588.43,32626.02,Business,554,4,160,57.58,09:52.3,1
100414,43,Male,East,Secondary,Self-Employed,32002.13,30755.49,Car,637,0,252,8.43,09:52.3,0
100415,34,Other,South,Graduate,Salaried,60007.62,10119.37,Car,715,12,179,83.97,09:52.3,1
100416,57,Female,South,Secondary,Salaried,49114.33,30739,Car,545,5,125,31.71,09:52.3,0
100417,50,Male,West,Secondary,Self-Employed,29288,16837.14,Education,716,1,260,94.74,09:52.3,1
100418,26,Female,East,Graduate,Salaried,58528.8,36191.41,Business,637,6,276,90.88,09:52.3,1
100419,60,Female,East,Post-Graduate,Self-Employed,58894.39,32504.06,Car,716,8,213,89.65,09:52.3,1
100420,65,Female,North,Post-Graduate,Salaried,99892.34,28344.8,Car,665,2,190,78,09:52.3,0
100421,56,Male,West,Post-Graduate,Salaried,37097.76,25578.2,Home,749,9,58,24.86,09:52.3,1
100422,46,Female,North,Secondary,Unemployed,49556.8,7000.58,Other,560,3,203,52.94,09:52.3,0
100423,59,Male,East,Secondary,Salaried,99815.41,6785.87,Other,673,3,80,25.19,09:52.3,0
100424,43,Female,North,Graduate,Self-Employed,68214.66,23037.98,Other,544,3,228,28.37,09:52.3,0
100425,52,Female,East,Post-Graduate,Salaried,36951.13,47790.75,Home,679,2,95,59.99,09:52.3,0
100426,67,Female,East,Primary,Salaried,42131.7,33470.22,Education,673,4,4,8.68,09:52.3,0
100427,42,Female,North,Secondary,Self-Employed,29646.03,52210.69,Home,630,8,165,92.25,09:52.3,1
100428,41,Female,North,Primary,Salaried,61931.82,26244.81,Car,595,10,42,87.68,09:52.3,1
100429,30,Male,South,Graduate,Self-Employed,85779,24537.24,Business,627,7,285,39.27,09:52.3,0
100430,24,Male,South,Secondary,Salaried,100772.53,46376.88,Car,657,9,229,51.39,09:52.3,0
100431,53,Female,South,Secondary,Salaried,22842.96,22611.79,Car,670,1,243,46.95,09:52.3,0
100432,62,Male,East,Primary,Salaried,81727.93,10202.95,Business,785,11,212,84.4,09:52.3,1
100433,37,Male,North,Secondary,Self-Employed,64107.82,29751.31,Other,711,8,55,66.97,09:52.3,0
100434,18,Male,West,Post-Graduate,Salaried,53451.74,41837.71,Home,609,11,173,30.03,09:52.3,0
100435,25,Male,East,Secondary,Salaried,49566.55,12610.79,Education,691,9,277,45.22,09:52.3,0
100436,63,Other,West,Graduate,Self-Employed,11976.7,33835.65,Car,712,1,229,43.61,09:52.3,0
100437,33,Female,North,Graduate,Self-Employed,75949.97,23601.45,Car,604,6,30,91.34,09:52.3,1
100438,31,Female,East,Post-Graduate,Salaried,27028.58,31770.25,Education,699,4,23,20.78,09:52.3,0
100439,29,Female,West,Primary,Salaried,41295.1,29703.01,Home,546,12,5,13.06,09:52.3,1
100440,68,Female,West,Post-Graduate,Salaried,70449.62,18785.43,Car,602,6,63,84.26,09:52.3,1
100441,40,Male,South,Graduate,Salaried,14584.11,23407.18,Education,550,4,221,85.7,09:52.3,1
100442,32,Female,South,Post-Graduate,Salaried,26980.15,19701.58,Car,635,11,82,83.46,09:52.3,1
100443,45,Male,South,Post-Graduate,Self-Employed,271399.71,53562.44,Other,617,5,242,50.99,09:52.3,0
100444,51,Female,East,Secondary,Salaried,63051.47,12308.54,Other,622,7,253,64.38,09:52.3,0
100445,19,Female,North,Primary,Self-Employed,43444.97,15893.73,Car,707,0,52,55.7,09:52.3,0
100446,49,Male,North,Secondary,Self-Employed,63149.9,18790.59,Car,656,12,39,11.25,09:52.3,0
100447,40,Other,South,Graduate,Salaried,76736.91,30875.54,Other,706,10,259,58.63,09:52.3,0
100448,39,Female,South,Secondary,Salaried,264357.6,7533.98,Car,764,12,271,6.23,09:52.3,0
100449,68,Female,South,Secondary,Salaried,32189.12,23393.06,Home,797,11,72,34.25,09:52.3,1
100450,42,Male,West,Secondary,Salaried,34379.05,14376.87,Home,640,0,70,88.91,09:52.3,1
100451,,Female,South,Primary,,75208.58,18828.82,Business,,4,220,32.36,09:52.3,0
100452,39,Female,West,Primary,Salaried,76010.31,15097.46,Home,639,0,4,89.58,09:52.3,0
100453,66,Male,North,Secondary,Salaried,26400.78,27918.58,Car,721,2,290,27.51,09:52.3,0
100454,69,Male,East,Primary,Salaried,35317.23,22643.3,Car,707,9,292,33.31,09:52.3,1
100455,59,Female,East,Secondary,Salaried,55156.32,35674.15,Education,604,8,231,61.56,09:52.3,0
100456,23,Male,East,Secondary,Salaried,60589.41,31025.97,Home,614,12,80,73.55,09:52.3,1
100457,32,Female,East,Secondary,Salaried,61298.25,1944.31,Other,747,6,66,50.12,09:52.3,0
100458,60,Female,West,Post-Graduate,Salaried,26016.9,10600.01,Other,612,11,136,84.39,09:52.3,1
100459,54,Female,West,Graduate,Salaried,61045.69,22403.39,Business,642,5,191,8.62,09:52.3,0
100460,50,Male,South,Secondary,Self-Employed,42065.73,24355.97,Education,697,7,59,88,09:52.3,1
100461,25,Female,West,Secondary,Self-Employed,30842.06,11923.29,Other,638,7,266,22.67,09:52.3,1
100462,61,Male,South,Graduate,Salaried,59725.1,44559.62,Business,757,5,7,84.58,09:52.3,0
100463,61,Male,South,Post-Graduate,Salaried,57175.16,37970.32,Home,722,3,202,41.08,09:52.3,0
100464,22,Female,East,Post-Graduate,Salaried,80042.33,328.89,Education,588,3,237,79.95,09:52.3,1
100465,56,Male,West,Graduate,Salaried,38475.79,30181.4,Education,609,3,268,65.45,09:52.3,0
100466,21,Male,West,Primary,Salaried,65879.26,24313.05,Car,691,5,79,20.83,09:52.3,0
100467,23,Female,South,Secondary,Salaried,20783.12,43658.13,Home,646,0,46,87.62,09:52.3,1
100468,62,Male,South,Primary,Salaried,53128.61,1451.74,Education,514,11,243,27.1,09:52.3,1
100469,49,Male,North,Post-Graduate,Salaried,71591.95,55897.82,Business,582,1,288,26.97,09:52.3,0
100470,69,Female,North,Graduate,Salaried,73700.53,12355.82,Other,666,5,160,78.28,09:52.3,0
100471,47,Female,South,Graduate,Salaried,73870.84,30677.9,Home,712,10,115,14.53,09:52.3,0
100472,64,Female,North,Secondary,Self-Employed,80109.39,15904.65,Home,713,0,114,24.98,09:52.3,0
100473,52,Male,North,Graduate,Salaried,48855.25,19357.62,Education,787,8,126,50.33,09:52.3,0
100474,57,Male,South,Secondary,Salaried,72393.14,341.27,Education,602,11,90,79.74,09:52.3,1
100475,69,Male,South,Primary,Salaried,106718.62,42953.3,Education,605,5,61,18.27,09:52.3,0
100476,33,Male,West,Secondary,Self-Employed,48321.68,20955.29,Business,648,6,102,54.29,09:52.3,0
100477,30,Female,South,Graduate,Self-Employed,94504.95,21975.13,Car,533,11,114,69.01,09:52.3,1
100478,67,Male,South,Secondary,Self-Employed,81911.82,59687.23,Education,650,0,174,82.45,09:52.3,0
100479,,Male,East,Post-Graduate,,53341.91,39391.64,Car,,7,92,89.2,09:52.3,1
100480,47,Female,West,Primary,Salaried,55428.11,14974.58,Car,705,11,183,75.62,09:52.3,1
100481,36,Female,West,Graduate,Self-Employed,62960.06,15846.16,Home,717,11,205,63.75,09:52.3,0
100482,34,Female,West,Graduate,Salaried,80504.12,28897.02,Other,675,11,195,44.03,09:52.3,0
100483,36,Male,East,Secondary,Salaried,70065.87,36560.95,Other,650,11,25,15.09,09:52.3,0
100484,45,Male,South,Graduate,Self-Employed,48125.06,51286.63,Business,675,11,234,68.88,09:52.3,0
100485,43,Male,West,Graduate,Salaried,7948.67,878.51,Business,595,4,16,94.35,09:52.3,1
100486,54,Male,West,Graduate,Salaried,76804.35,35905.29,Other,644,4,141,71.31,09:52.3,0
100487,43,Female,North,Post-Graduate,Salaried,11687.56,38315.04,Other,651,5,108,6.5,09:52.3,0
100488,40,Female,West,Graduate,Salaried,25850.51,13157.4,Home,645,6,80,49.66,09:52.3,1
100489,26,Female,South,Secondary,Salaried,49938.07,19596.1,Home,638,6,76,60.32,09:52.3,0
100490,29,Female,South,Graduate,Self-Employed,29648.04,545.03,Other,607,4,276,67.07,09:52.3,0
100491,18,Male,North,Secondary,Self-Employed,67938.21,17486.59,Education,578,0,268,69.78,09:52.3,0
100492,18,Female,West,Secondary,Salaried,52595.3,28481.41,Education,636,10,112,55.23,09:52.3,0
